"REGIONAL";"OMR";"UF";"CN";"Cod Ibge";"Station";"CELULA";"GNODEB";"Municipio";"AVAIL";"ACC NSA";"RET NSA";"CQI NSA";"ACC SA";"RET SA";"CQI SA";
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV06";"52S01PEBOV0602";"GS01PEBOV06";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV06";"52S01PEBOV0603";"GS01PEBOV06";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV06";"55S01PEBOV0601";"GS01PEBOV06";"RECIFE";"100,00";"99,82";"98,6";"98,42";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV06";"55S01PEBOV0602";"GS01PEBOV06";"RECIFE";"100,00";"99,69";"98,77";"98,47";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV06";"55S01PEBOV0603";"GS01PEBOV06";"RECIFE";"100,00";"99,78";"98,16";"97,94";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV07";"52S01PEBOV0701";"GS01PEBOV07";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV07";"52S01PEBOV0702";"GS01PEBOV07";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV07";"52S01PEBOV0703";"GS01PEBOV07";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV07";"55S01PEBOV0701";"GS01PEBOV07";"RECIFE";"100,00";"99,88";"98,93";"98,81";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV07";"55S01PEBOV0702";"GS01PEBOV07";"RECIFE";"100,00";"99,87";"98,78";"98,65";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV07";"55S01PEBOV0703";"GS01PEBOV07";"RECIFE";"100,00";"99,9";"98,96";"98,86";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV10";"52S01PEBOV1001";"GS01PEBOV10";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV10";"52S01PEBOV1002";"GS01PEBOV10";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV10";"55S01PEBOV1001";"GS01PEBOV10";"RECIFE";"100,00";"99,95";"99,76";"99,72";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV10";"55S01PEBOV1002";"GS01PEBOV10";"RECIFE";"100,00";"99,96";"99,68";"99,64";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV12";"52S01PEBOV1201";"GS01PEBOV12";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV12";"52S01PEBOV1202";"GS01PEBOV12";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV12";"52S01PEBOV1203";"GS01PEBOV12";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV12";"55S01PEBOV1201";"GS01PEBOV12";"RECIFE";"100,00";"99,75";"98,51";"98,26";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV12";"55S01PEBOV1202";"GS01PEBOV12";"RECIFE";"100,00";"99,82";"99,04";"98,87";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV12";"55S01PEBOV1203";"GS01PEBOV12";"RECIFE";"100,00";"99,61";"98,31";"97,92";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV13";"52S01PEBOV1301";"GS01PEBOV13";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV13";"52S01PEBOV1302";"GS01PEBOV13";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV13";"52S01PEBOV1303";"GS01PEBOV13";"RECIFE";"100,00";"100";"83,33";"83,33";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV13";"55S01PEBOV1301";"GS01PEBOV13";"RECIFE";"100,00";"98,99";"98,55";"97,55";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV13";"55S01PEBOV1302";"GS01PEBOV13";"RECIFE";"100,00";"99,5";"98,85";"98,36";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV13";"55S01PEBOV1303";"GS01PEBOV13";"RECIFE";"100,00";"99,32";"98,88";"98,21";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV14";"52S01PEBOV1401";"GS01PEBOV14";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV14";"52S01PEBOV1402";"GS01PEBOV14";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV14";"52S01PEBOV1403";"GS01PEBOV14";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV14";"55S01PEBOV1401";"GS01PEBOV14";"RECIFE";"100,00";"99,77";"97,89";"97,66";"100";"100";"100"
